221.65,2126.9,313.34,2077,221.65,2126.9,313.34,2077,221.65,2126.9,313.34,2077,3
224.61,2229.6,328.03,2202.2,224.61,2229.6,328.03,2202.2,224.61,2229.6,328.03,2202.2,3
239.13,2235.7,349.94,2177.5,239.13,2235.7,349.94,2177.5,239.13,2235.7,349.94,2177.5,3
251.87,2093.7,314.36,2040.8,251.87,2093.7,314.36,2040.8,251.87,2093.7,314.36,2040.8,3
224.64,2163,339.32,2109.4,224.64,2163,339.32,2109.4,224.64,2163,339.32,2109.4,3
222.04,2081.4,310.46,2034.1,222.04,2081.4,310.46,2034.1,222.04,2081.4,310.46,2034.1,3
226.22,2148.5,304.16,2100.1,226.22,2148.5,304.16,2100.1,226.22,2148.5,304.16,2100.1,3
236.35,2089,331.03,2033.7,236.35,2089,331.03,2033.7,236.35,2089,331.03,2033.7,3
226.74,2137.7,331.71,2066.7,226.74,2137.7,331.71,2066.7,226.74,2137.7,331.71,2066.7,3
207.37,2128.5,315.73,2099.5,207.37,2128.5,315.73,2099.5,207.37,2128.5,315.73,2099.5,3
241.84,1939.5,326.96,1951.5,241.84,1939.5,326.96,1951.5,241.84,1939.5,326.96,1951.5,3
236.08,2190.8,350.7,2111,236.08,2190.8,350.7,2111,236.08,2190.8,350.7,2111,3
229.29,2160.2,342.9,2085.8,229.29,2160.2,342.9,2085.8,229.29,2160.2,342.9,2085.8,3
227.22,2140.9,341.06,2068.6,227.22,2140.9,341.06,2068.6,227.22,2140.9,341.06,2068.6,3
208.78,2167.9,311.4,2111.9,208.78,2167.9,311.4,2111.9,208.78,2167.9,311.4,2111.9,3
259.35,2172.5,348.99,2162.4,259.35,2172.5,348.99,2162.4,259.35,2172.5,348.99,2162.4,3
235.48,2205.4,348.35,2222.3,235.48,2205.4,348.35,2222.3,235.48,2205.4,348.35,2222.3,3
223.8,2165.2,349.85,2128.9,223.8,2165.2,349.85,2128.9,223.8,2165.2,349.85,2128.9,3
207.93,2150.3,312.1,2063.8,207.93,2150.3,312.1,2063.8,207.93,2150.3,312.1,2063.8,3
236.25,2096.7,350.77,2009.2,236.25,2096.7,350.77,2009.2,236.25,2096.7,350.77,2009.2,3
226.79,2255,340.43,2202.5,226.79,2255,340.43,2202.5,226.79,2255,340.43,2202.5,3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
263.25,2139.2,392.47,2066.3,263.25,2139.2,392.47,2066.3,263.25,2139.2,392.47,2066.3,3
226,2083.9,353.59,2005.7,226,2083.9,353.59,2005.7,226,2083.9,353.59,2005.7,4
207.92,2098.9,317.03,2037,207.92,2098.9,317.03,2037,207.92,2098.9,317.03,2037,4
242.47,2214.6,356.62,2178.9,242.47,2214.6,356.62,2178.9,242.47,2214.6,356.62,2178.9,4
257.83,2241.8,354.02,2173.1,257.83,2241.8,354.02,2173.1,257.83,2241.8,354.02,2173.1,4
264.13,2155,329.43,2106.7,264.13,2155,329.43,2106.7,264.13,2155,329.43,2106.7,4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
268.29,2113.8,320.1,2074.4,268.29,2113.8,320.1,2074.4,268.29,2113.8,320.1,2074.4,4
251.01,2171.2,291.84,2114.4,251.01,2171.2,291.84,2114.4,251.01,2171.2,291.84,2114.4,4
256.9,2133.2,339.89,2116.1,256.9,2133.2,339.89,2116.1,256.9,2133.2,339.89,2116.1,4
240.37,2178.1,281.51,2161.8,240.37,2178.1,281.51,2161.8,240.37,2178.1,281.51,2161.8,4
267,2200.2,327.69,2188.7,267,2200.2,327.69,2188.7,267,2200.2,327.69,2188.7,4
245.06,2149.7,280.81,2137.6,245.06,2149.7,280.81,2137.6,245.06,2149.7,280.81,2137.6,4
227.13,2157.2,268.55,2132.1,227.13,2157.2,268.55,2132.1,227.13,2157.2,268.55,2132.1,4
237.74,2122.3,267.21,2084.9,237.74,2122.3,267.21,2084.9,237.74,2122.3,267.21,2084.9,4
221.18,2160.4,251.7,2142.5,221.18,2160.4,251.7,2142.5,221.18,2160.4,251.7,2142.5,4
216.19,2032.5,257.28,2039.3,216.19,2032.5,257.28,2039.3,216.19,2032.5,257.28,2039.3,4
253.47,2063.4,278.01,2030.3,253.47,2063.4,278.01,2030.3,253.47,2063.4,278.01,2030.3,4
239.58,2097.8,267.83,2075.9,239.58,2097.8,267.83,2075.9,239.58,2097.8,267.83,2075.9,4
220.7,2092.7,236.66,2071.7,220.7,2092.7,236.66,2071.7,220.7,2092.7,236.66,2071.7,4
225.67,2188.4,231.79,2164.9,225.67,2188.4,231.79,2164.9,225.67,2188.4,231.79,2164.9,4
203.92,2064,214.43,2074.6,203.92,2064,214.43,2074.6,203.92,2064,214.43,2074.6,4
224.64,2141.5,225.36,2100.3,224.64,2141.5,225.36,2100.3,224.64,2141.5,225.36,2100.3,4
211.84,2068.4,227.8,2100.3,211.84,2068.4,227.8,2100.3,211.84,2068.4,227.8,2100.3,4
170.98,2056.4,208.36,2073.4,170.98,2056.4,208.36,2073.4,170.98,2056.4,208.36,2073.4,4
216.03,2044.3,215.94,2022.8,216.03,2044.3,215.94,2022.8,216.03,2044.3,215.94,2022.8,4
