244.97,2239.2,274.43,1116.2,229.99,2295.1,237.49,2252.3,230.01,2239,227.58,999.07,0
217.99,2342.4,224.13,2362.8,217.99,2342.4,224.13,2362.8,217.99,2342.4,224.13,2362.8,0
225.79,2171.4,228.54,2200.4,225.79,2171.4,228.54,2200.4,225.79,2171.4,228.54,2200.4,0
288.14,2133.5,315.44,2076.6,288.14,2133.5,315.44,2076.6,288.14,2133.5,315.44,2076.6,0
232.47,2278.3,244.28,2283.1,232.47,2278.3,244.28,2283.1,232.47,2278.3,244.28,2283.1,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
263.03,2224,270.79,2230.9,261.06,2257.8,251.18,2279.6,289.19,2198.2,260.14,2227.6,1
277.72,2219.2,285.73,2158.5,273.96,2294.9,277.73,2242.3,259.55,2274.7,264.49,2282.3,1
283.52,2274.6,269.2,2265.6,284.86,2280,273.89,2290.6,264.37,2319.1,270.23,2289.8,1
1892.6,2649.9,929,1862.1,304.13,2177,301.32,2157.7,292.16,2250,289.03,2259.4,1
284.6,2198.5,278.9,2123.8,275.49,2281.7,274.9,2224.2,259.7,2305.6,263.96,2288.5,1
265.86,2288.2,270.5,2232.9,269.39,2313,271.82,2305.4,272.11,2327.1,271.46,2309,1
283.77,2219.5,287.56,2154.6,277.32,2282.4,280.38,2240.6,260.17,2357.9,270.18,2317.6,1
298.04,2249.8,302.67,2225.8,290.54,2287,292.8,2280.6,277.09,2311.6,278.95,2293.5,1
265.96,2225.4,272.54,2193.8,268.81,2296.6,273.24,2269.8,252.92,2317.2,261.5,2332.3,1
261.66,2317.3,265.56,2245.8,261.97,2385.5,267.69,2386.9,255.53,2386.4,263.49,2383.4,1
255.13,2334.5,258.88,2322,271.62,2387.7,267.23,2388.1,271.46,2356.7,265.82,2366.6,1
290.66,2321.6,285.63,2296.1,272.84,2374.2,280.05,2364.4,251.48,2383.8,257.8,2378.4,1
255.77,2331.9,253.04,2309.2,266.38,2352.6,257.04,2368.1,292.43,2307.2,286.39,2335.7,1
252.07,2364.8,252.4,2352.9,249.6,2375.8,247.63,2364.6,278.86,2323.1,260.77,2324.8,1
267.14,2252.1,267.24,2200.3,264,2317.3,264.46,2298,257.03,2336.8,254.28,2355.1,1
253.9,2303.2,254.38,2250.8,253.52,2335.3,258.67,2336.2,247.39,2332.3,253.9,2351.8,1
246.01,2337.7,246.65,2327.6,246.01,2337.7,246.65,2327.6,246.01,2337.7,246.65,2327.6,1
271.6,2241.8,270.48,2236.9,263.32,2264,259.46,2281.7,273.78,2238.8,249.68,2254.2,1
265.56,2315,269.89,2282.7,265.56,2315,269.89,2282.7,265.56,2315,269.89,2282.7,1
268.25,2268.8,264.88,2245.5,269.83,2374.7,269.02,2333.2,256.52,2370.9,262.23,2369.1,1
259,2211.5,259.5,2199.9,252.84,2292.2,255.35,2289.1,248.82,2291.9,247.93,2315.2,1
306.09,2249.3,298.97,2262.1,302.2,2257.4,306.06,2271.8,281.03,2273.9,293.35,2236.1,1
268.65,2149.1,264.43,2115.9,256.09,2234.9,251.44,2197.2,256.42,2307.5,245.95,2279.4,1
291.33,2255.9,265.24,2251.1,285.1,2288.9,272.62,2257.7,274.63,2320.4,266.7,2302.9,1
284.7,2252.4,260.63,2196.5,292.51,2269.1,275,2273.9,280.14,2299.4,274.36,2286.6,1
271.73,2267.9,264.3,2260.7,266.09,2329.2,260.92,2332.4,268.75,2313.1,255.06,2336.1,1
263.57,2178.9,265.65,2134,262.19,2218.6,254.62,2243.6,272.85,2186.5,239.43,2211.6,2
289.12,2280.8,294.81,2230.4,267.05,2322,278.48,2302,252.05,2329.8,255.82,2316.5,2
289.1,2250.3,294.59,2196.6,270.08,2288,277.4,2293.4,255.29,2296.5,253.18,2306.8,2
272.85,2231.8,281.83,2200.9,259.15,2240.5,270,2249.7,250.76,2229.7,250.49,2241.5,2
281.44,2299.3,287.56,2255.2,264.71,2328.7,277.69,2345.7,245.1,2361.4,260.8,2335,2
262.89,2336.5,263.48,2254.5,246.88,2364.9,256.49,2326.6,237.64,2362.1,244.74,2417.1,2
266.46,2217.4,262.83,2148.2,262.59,2321.3,262.87,2276.8,249.93,2324.3,255,2308.1,2
263.23,2327,263.69,2243.6,254.44,2305.3,256.68,2308.9,248.62,2314.4,244.94,2328,2
264.29,2394.6,271.13,2353.1,264.29,2394.6,271.13,2353.1,264.29,2394.6,271.13,2353.1,2
283.49,2281.7,289.88,2299.7,263.68,2354,271.16,2320.4,258.56,2261.5,244.75,2275.6,2
258.26,2219,266.69,2209.7,256.84,2285.3,267.82,2251.7,248.63,2298.8,262.23,2304.4,2
251.84,2301.7,263.73,2232,239.89,2321.1,248.92,2344.3,250.45,2287.1,234.73,2296.2,2
255.91,2217,269.41,2178.7,250.59,2273.8,258.01,2291.8,243.73,2281.2,245.1,2310.4,2
258.66,2336,265.18,2309.5,250.17,2319.3,252.08,2328.5,254.06,2265.3,237.06,2276.3,2
272.83,2248.3,278.92,2236.2,249.52,2283.6,268.55,2292.8,234.3,2262.6,249,2282.1,2
243.11,2264.8,251.29,2262.2,243.11,2264.8,251.29,2262.2,243.11,2264.8,251.29,2262.2,2
266.37,2146,262.01,2076,258.71,2187.8,251.23,2190.7,261,2263.9,252.81,2225.2,2
263.03,2250.1,269.09,2255.5,252.15,2246.6,251.7,2270.8,272.44,2157.6,244.26,2190.7,2
277.24,2244.8,280.59,2224.7,266.61,2321.6,272.75,2309.5,249.26,2329.9,256.06,2332,2
250.72,2180.8,256.57,2153.3,252.71,2265.9,256.1,2258.5,236.32,2283.2,247.78,2292,2
169.43,1990.6,1940.7,2746.9,285.31,2201.8,283.4,2188.4,277.26,2306.3,278.27,2292.8,2
285.8,2226.9,281.79,2224.3,278.15,2280.6,276.83,2231.1,263.63,2281.7,265.31,2287.6,2
270.54,2336.2,272.52,2297.9,262.66,2322.4,257.92,2307,275.81,2279.1,258.36,2302,2
299.12,2260.6,283.55,2256.8,283.5,2283.8,281,2275.7,259.5,2298.7,263.56,2280.2,2
279.74,2250.8,279.9,2186,266.59,2296.8,277.15,2322.2,271.73,2304.3,267.11,2314.3,2
330.76,2239.6,323.35,2190.6,313,2264.6,313.04,2282.1,301.96,2350.7,308.54,2339.1,2
242.46,2428.3,259.29,2397,240.94,2409.5,246.48,2421,231.53,2362,235.47,2388.8,3
284.84,2283.4,297.88,2235.6,260.48,2315.6,281.15,2299.7,234.42,2292.8,251.71,2304.6,3
270.76,2315.6,272.2,2287.9,266.54,2390.1,272.88,2353.9,255.49,2413.7,263.87,2380.7,3
289.27,2341.7,293.3,2330.1,280,2373,286.89,2386.6,265.01,2390,273.32,2356.1,3
282.06,2291.7,287.88,2252.4,269.31,2350.7,278.82,2369.7,253.48,2344.1,259.49,2350.4,3
264.67,2273.6,269.08,2185.3,256.42,2371.2,262.97,2377.1,244.44,2383,251.82,2396,3
263.66,2289.7,261.74,2224.4,253.38,2368.4,263.67,2369.4,242.76,2387,248.81,2398.7,3
261.29,2341.8,266.11,2348.3,257.09,2370.4,269.85,2342.8,242.5,2348.9,245.69,2375.7,3
277.34,2314.8,284.8,2270.7,262.43,2342.7,270.15,2339.6,244.47,2363.3,255.6,2351.1,3
278.95,2319.4,284.73,2306.9,262.35,2318.7,276.35,2336.3,245.11,2346.8,260.86,2334.7,3
277.1,2292.8,287.29,2274.4,256.06,2293.1,260.68,2333.3,250.73,2231.8,244.65,2273.1,3
255.52,2354.8,277.26,2330.2,255.52,2354.8,277.26,2330.2,255.52,2354.8,277.26,2330.2,3
289.7,2264.5,300.01,2174.7,265.8,2290.6,280.28,2274.4,242.95,2301.3,256.54,2299,3
250.87,2315,270.04,2296.5,250.87,2315,270.04,2296.5,250.87,2315,270.04,2296.5,3
295.04,2330.9,303.41,2313.2,258.31,2342.5,269.51,2338.8,246.39,2308.9,241.87,2327.9,3
278.23,2287.1,287.9,2260.7,258.53,2313.5,272.99,2322.8,240.02,2320,253.75,2337.7,3
292.95,2295.6,302.48,2291.5,276.84,2333.8,285.41,2301.9,253.54,2363.7,265.39,2363.3,3
278.49,2273.1,285.94,2210.6,263.02,2347.2,274.43,2345.8,245.75,2346.8,257.82,2341.3,3
282.66,2277.8,286.26,2239.9,278.08,2340.2,282.76,2307.3,260.3,2362.8,269.21,2353.3,3
283.8,2271.8,283.75,2274.8,274.62,2325.4,280.01,2325.5,250.89,2342.6,266.91,2356.3,3
299.72,2264,310.94,2227.2,281.93,2334.2,295.63,2299.8,251.25,2360.3,276.99,2355.8,3
272.34,2241.3,285.31,2281.1,252.8,2296.5,263.74,2328.1,250.28,2265.9,241.17,2262.1,3
317.68,2108.4,315.74,2081.6,307.23,2164.4,315.17,2164.9,272.77,2204.4,291.37,2165,3
290.3,2217.7,297.42,2231.7,256.27,2280.4,275.17,2250.8,229.36,2273.4,238.82,2288.8,3
248.72,2309.8,261.78,2324.4,248.72,2309.8,261.78,2324.4,248.72,2309.8,261.78,2324.4,3
272.91,2252.1,274.14,2202.8,257.04,2314.8,265.93,2306.4,241.1,2325.9,246.59,2319,3
